household_key,age,gender,education,marital_status,household_size_f,employment_income,other_income,windfall_income,agri_income,non_agri_income,transfer_income,total_income,food_expenditure,nonfood_expenditure,total_expenditure,expense_to_income_ratio,financial_surplus,savings_ratio,per_capita_income,employment_capacity,debt_amount,debt_records,debt_sources,debt_to_income_ratio,credit_card_debt,has_credit_card_debt,has_creditmix_match,credit_score,credit_defaulted,credit_clv,credit_fraud_txn,cc_utilization_ratio,cc_late_payments,cc_credit_lines,cc_debt_to_income_ratio,cc_total_spend_last_year,cc_avg_txn_amount,cc_total_txns,cc_tenure_years,vehicle_ownership,instalment_goods_flag,instalment_amount,financial_health_score,financial_risk_level
123021_8_1,39.0,2.0,11.0,1,7,18000.0,30000.0,0.0,0.0,0.0,0.0,48000.0,6155,84333,90488,1.8851273931793087,-42488.0,-0.8851482260786233,6857.142857142857,0.5,20.0,1.0,10.0,3.472216194069107e-05,0.0,2.0,1,685.0,0.0,8566.0,1.0,0.28,0.0,6.0,0.38,3407.0,361.57380952380953,21.0,12.0,0,2.0,0.0,69.2,High Risk
123022_3_1,50.0,1.0,8.0,1,5,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,8357,92031,100388,2.007719845603088,-50388.0,-1.007739845203096,10000.0,0.3333333333333333,20.0,1.0,10.0,3.333327777787037e-05,0.0,2.0,1,670.0,0.0,36747.0,0.0,0.62,1.0,6.0,0.79,14646.0,493.1804,25.0,3.0,1,2.0,0.0,66.2,High Risk
123022_8_1,66.0,2.0,5.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,17255,18624,5.0,-18624.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,5.7,High Risk
123023_10_1,52.0,1.0,8.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,13598,15734,5.0,-15734.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,11.2,High Risk
123023_2_1,64.0,1.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,7758,9354,5.0,-9354.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.7,High Risk
123023_6_1,54.0,1.0,9.0,2,3,11000.0,12000.0,0.0,0.0,0.0,0.0,23000.0,1771,7568,9339,0.406025824964132,13661.0,0.5939306986652754,7666.666666666667,0.3333333333333333,20.0,1.0,10.0,7.246350556700882e-05,0.0,2.0,1,570.0,1.0,7873.0,0.0,0.83,1.0,2.0,0.07,1600.0,375.8069565217391,23.0,1.0,0,2.0,0.0,79.8,Medium Risk
123024_2_1,46.0,1.0,10.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405,35220,41625,5.0,-41625.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,9.0,High Risk
123024_7_1,60.0,1.0,10.0,2,3,57500.0,0.0,0.0,0.0,0.0,0.0,57500.0,4930,32110,37040,0.6441627102137354,20460.0,0.355819898784369,19166.666666666668,0.3333333333333333,20.0,1.0,10.0,2.8985465238456176e-05,0.0,2.0,1,649.0,0.0,16312.0,1.0,0.35,0.0,9.0,0.15,12998.0,425.59607142857146,28.0,2.0,0,2.0,0.0,84.0,Medium Risk
123025_5_1,38.0,1.0,11.0,1,5,0.0,0.0,0.0,0.0,0.0,400.0,400.0,7778,93535,101313,5.0,-100913.0,-3.0,80.0,0.0,20.0,1.0,10.0,0.00416579879191835,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,33.6,High Risk
123025_9_1,60.0,1.0,11.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836,80328,85164,5.0,-85164.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.7,High Risk
123026_3_1,53.0,2.0,7.0,7,1,0.0,48000.0,0.0,0.0,0.0,1500.0,49500.0,1573,12379,13952,0.2818528918607705,35548.0,0.7181269065271408,49500.0,0.0,20.0,1.0,10.0,3.366997698657073e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,89.1,Low Risk
123026_7_1,37.0,1.0,11.0,1,4,60000.0,0.0,0.0,0.0,0.0,0.0,60000.0,7141,94958,102099,1.7016216396393393,-42099.0,-0.7016383060282328,15000.0,0.5,20.0,1.0,10.0,2.777773919758445e-05,0.0,2.0,1,543.0,0.0,40067.0,0.0,0.43,3.0,5.0,0.05,9765.0,518.2536666666667,30.0,12.0,1,2.0,0.0,74.7,Medium Risk
123027_10_1,69.0,1.0,11.0,2,4,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,1356,12338,13694,0.5477380904763809,11306.0,0.45222191112355503,6250.0,0.0,20.0,1.0,10.0,6.666644444518518e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,85.2,Medium Risk
123027_2_1,52.0,2.0,11.0,1,2,0.0,96000.0,0.0,0.0,0.0,0.0,96000.0,946,10062,11008,0.11466547223466422,84992.0,0.8853241112071749,48000.0,0.0,20.0,1.0,10.0,1.7361096040715242e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,93.5,Low Risk
123027_6_1,80.0,2.0,7.0,4,1,0.0,0.0,0.0,0.0,0.0,1900.0,1900.0,820,4336,5156,2.712256706996318,-3256.0,-1.7127827459231983,1900.0,0.0,20.0,1.0,10.0,0.0008771545107670716,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,64.1,High Risk
123028_2_1,53.0,2.0,5.0,1,5,57780.0,0.0,0.0,0.0,0.0,0.0,57780.0,5655,32815,38470,0.6657897924923418,19310.0,0.3341929007805334,11556.0,0.6666666666666666,4528.0,1.0,12.0,0.0065305086383572195,0.0,2.0,1,643.0,0.0,30871.0,0.0,0.31,0.0,6.0,0.07,10716.0,394.6275,20.0,5.0,0,2.0,0.0,90.7,Low Risk
123028_9_1,56.0,1.0,6.0,1,4,72400.0,0.0,0.0,0.0,0.0,0.0,72400.0,5940,21380,27320,0.37734285438046433,45080.0,0.6226433336556125,18100.0,0.75,20.0,1.0,10.0,2.302023133030464e-05,0.0,2.0,1,635.0,0.0,8032.0,0.0,0.66,1.0,8.0,0.22,7369.0,465.663125,16.0,27.0,0,2.0,0.0,94.7,Low Risk
123029_4_1,58.0,1.0,5.0,2,2,19000.0,0.0,0.0,0.0,0.0,0.0,19000.0,7560,26950,34510,1.816220198936898,-15510.0,-0.8162728277459081,9500.0,0.5,20021.0,1.0,12.0,0.08781101837272644,0.0,2.0,1,645.0,0.0,31308.0,0.0,0.38,0.0,3.0,0.62,7024.0,544.966,20.0,16.0,0,2.0,0.0,73.9,Medium Risk
123029_8_1,50.0,2.0,3.0,2,5,39000.0,0.0,0.0,0.0,0.0,0.0,39000.0,4460,44009,48469,1.2427630060767672,-9469.0,-0.24278864644496295,7800.0,0.5,20.0,1.0,10.0,4.2734951421043974e-05,0.0,2.0,1,637.0,0.0,14770.0,0.0,0.67,4.0,3.0,0.46,9396.0,716.7033333333334,15.0,1.0,2,2.0,0.0,78.6,Medium Risk
123030_4_1,46.0,1.0,10.0,1,4,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,7305,52337,59642,1.1928161436771265,-9642.0,-0.19283614327713447,12500.0,0.0,20.0,1.0,10.0,3.333327777787037e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,76.5,Medium Risk
123030_8_1,58.0,1.0,5.0,2,4,0.0,30000.0,60000.0,0.0,0.0,0.0,90000.0,3474,322015,325489,3.616504261063766,-235489.0,-2.616515372051422,22500.0,0.0,300028.0,1.0,12.0,0.2778034464782903,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,46.6,High Risk
123031_3_1,53.0,1.0,13.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6021,53706,59727,5.0,-59727.0,-3.0,0.0,0.0,70036.0,1.0,14.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,4.8,High Risk
123031_7_1,37.0,1.0,8.0,1,5,40000.0,0.0,0.0,0.0,0.0,3000.0,43000.0,5670,10379,16049,0.37322387851445316,26951.0,0.6267528662124137,8600.0,0.5,39028.0,1.0,12.0,0.07563551233427843,0.0,2.0,1,603.0,1.0,44625.0,1.0,0.72,0.0,9.0,0.26,9965.0,605.4441666666667,24.0,6.0,0,2.0,0.0,84.7,Medium Risk
123032_3_1,60.0,1.0,5.0,2,6,114740.0,0.0,0.0,0.0,0.0,0.0,114740.0,6191,36680,42871,0.3736327903713581,71869.0,0.6263584943481406,19123.333333333332,0.75,198520.0,1.0,12.0,0.14418094228913028,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,90.0,Low Risk
123033_3_1,61.0,1.0,6.0,2,7,31500.0,10000.0,0.0,0.0,0.0,0.0,41500.0,9572,59493,69065,1.6641767668248957,-27565.0,-0.6642008626298161,5928.571428571428,0.2,50021.0,1.0,12.0,0.10044357340647911,0.0,2.0,1,586.0,0.0,7064.0,0.0,0.43,1.0,8.0,0.98,3285.0,408.384074074074,27.0,23.0,1,2.0,0.0,74.8,Medium Risk
123033_7_1,49.0,2.0,11.0,1,4,0.0,30000.0,0.0,0.0,0.0,3000.0,33000.0,5571,29456,35027,1.0613920790279083,-2027.0,-0.061422381139965454,8250.0,0.0,10021.0,1.0,12.0,0.025305491652798856,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,80.7,Medium Risk
123034_1_1,29.0,1.0,13.0,2,2,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,3985,33890,37875,0.9468513287167821,2125.0,0.053123671908202295,20000.0,0.5,20.0,1.0,10.0,4.1666579861291955e-05,0.0,2.0,1,652.0,0.0,16827.0,0.0,0.77,1.0,2.0,0.74,6097.0,686.0961111111111,18.0,19.0,1,2.0,0.0,84.0,Medium Risk
123034_5_1,70.0,1.0,8.0,2,2,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,2504,5655,8159,2.7187604131956014,-5159.0,-1.7190936354548483,1500.0,0.0,20.0,1.0,10.0,0.0005555401238854477,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,48.0,High Risk
123034_9_1,52.0,1.0,8.0,1,5,65000.0,0.0,0.0,0.0,0.0,0.0,65000.0,7082,28655,35737,0.5497915416685897,29263.0,0.4501930739527084,13000.0,0.5,400021.0,1.0,12.0,0.5128467784015661,0.0,2.0,1,532.0,0.0,61651.0,0.0,0.77,0.0,4.0,0.32,14235.0,422.2636,25.0,23.0,1,2.0,0.0,85.2,Medium Risk
123035_1_1,28.0,2.0,11.0,1,4,0.0,240000.0,0.0,52000.0,0.0,0.0,292000.0,2781,16348,19129,0.06551004962311772,272871.0,0.9344865257310763,73000.0,0.0,20.0,1.0,10.0,5.70776092815042e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,95.0,Low Risk
123035_5_1,61.0,2.0,2.0,4,1,0.0,12000.0,0.0,0.0,0.0,14400.0,26400.0,926,5112,6038,0.2287034582023408,20362.0,0.7712586644445286,26400.0,0.0,20.0,1.0,10.0,6.313111385380728e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,87.4,Low Risk
123035_9_1,50.0,1.0,4.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877,14983,18860,5.0,-18860.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.9,High Risk
123036_10_1,53.0,2.0,5.0,1,7,27780.0,72000.0,0.0,0.0,0.0,0.0,99780.0,10519,42099,52618,0.5273348633507381,47162.0,0.47265511470119564,14254.285714285714,0.25,6020.0,1.0,12.0,0.005027723468527871,0.0,2.0,1,624.0,1.0,27852.0,0.0,0.64,0.0,6.0,0.1,8601.0,488.37944444444446,18.0,5.0,0,2.0,0.0,76.5,Medium Risk
123036_3_1,71.0,2.0,5.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666,13980,16646,5.0,-16646.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,7.1,High Risk
123037_3_1,58.0,1.0,8.0,1,5,0.0,0.0,0.0,0.0,0.0,8020.0,8020.0,5518,31445,36963,4.608278269542451,-28943.0,-3.0,1604.0,0.0,20.0,1.0,10.0,0.00020781163952993006,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,39.5,High Risk
123037_7_1,58.0,1.0,10.0,1,4,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,5783,57526,63309,0.9044013656947758,6691.0,0.09558434879501722,17500.0,0.75,250021.0,1.0,12.0,0.2976436932813175,0.0,2.0,1,677.0,0.0,59666.0,0.0,0.21,0.0,2.0,0.21,19117.0,325.1385,20.0,9.0,0,2.0,0.0,86.0,Low Risk
123038_3_1,36.0,2.0,13.0,1,2,0.0,0.0,0.0,0.0,0.0,14000.0,14000.0,10298,19882,30180,2.1555603171202056,-16180.0,-1.1556317405899579,7000.0,0.0,20.0,1.0,10.0,0.00011904691043505693,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,62.3,High Risk
123038_9_1,56.0,1.0,2.0,2,7,58000.0,0.0,0.0,0.0,0.0,0.0,58000.0,4945,28554,33499,0.5775590076033171,24501.0,0.4224237513146325,8285.714285714286,0.5,91021.0,1.0,12.0,0.1307771109524268,0.0,2.0,1,635.0,0.0,39828.0,0.0,0.42,2.0,6.0,0.64,9092.0,290.70153846153846,13.0,20.0,1,2.0,0.0,85.9,Low Risk
123039_4_1,47.0,1.0,5.0,1,4,22000.0,0.0,0.0,0.0,0.0,2500.0,24500.0,3535,20868,24403,0.9960001632586425,97.0,0.0039590220807313985,6125.0,0.3333333333333333,60021.0,1.0,12.0,0.20415236682868426,0.0,2.0,1,618.0,0.0,12198.0,0.0,0.15,0.0,2.0,0.07,4921.0,496.7647058823529,17.0,12.0,0,2.0,0.0,76.9,Medium Risk
123039_9_1,50.0,1.0,5.0,1,5,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,2974,18318,21292,5.0,-19792.0,-3.0,300.0,0.0,20.0,1.0,10.0,0.0011110493861452141,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,39.2,High Risk
123040_5_1,68.0,1.0,5.0,2,7,74500.0,0.0,0.0,0.0,0.0,0.0,74500.0,8985,24280,33265,0.44650407377082185,41235.0,0.5534825035905558,10642.857142857143,0.6666666666666666,6020.0,1.0,12.0,0.006733773228441579,0.0,2.0,1,580.0,1.0,43664.0,0.0,0.35,0.0,1.0,0.15,12848.0,420.1261111111111,18.0,1.0,0,2.0,0.0,82.3,Medium Risk
123041_3_1,61.0,1.0,13.0,2,3,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,5385,42140,47525,1.1880952976175596,-7525.0,-0.18812029699257518,13333.333333333334,0.3333333333333333,150020.0,1.0,12.0,0.31254101553955094,0.0,2.0,1,652.0,0.0,36938.0,0.0,0.19,3.0,9.0,0.94,8320.0,420.8536363636364,22.0,28.0,0,2.0,0.0,82.6,Medium Risk
123041_7_1,52.0,1.0,11.0,1,5,47000.0,0.0,0.0,0.0,0.0,0.0,47000.0,6238,59239,65477,1.3930980191910811,-18477.0,-0.3931192953341418,9400.0,0.5,400023.0,1.0,12.0,0.7092593807457788,0.0,2.0,1,641.0,1.0,20729.0,0.0,0.35,0.0,7.0,0.39,13033.0,344.6107142857143,14.0,21.0,0,2.0,0.0,74.0,Medium Risk
123042_4_1,37.0,1.0,9.0,1,4,15000.0,0.0,0.0,0.0,0.0,0.0,15000.0,3385,13290,16675,1.1115925604959669,-1675.0,-0.11165922271848544,3750.0,0.5,20.0,1.0,10.0,0.00011111049383058984,0.0,2.0,1,584.0,0.0,13647.0,0.0,0.09,0.0,1.0,0.08,5531.0,405.9547058823529,17.0,7.0,1,2.0,0.0,83.7,Medium Risk
123042_8_1,47.0,2.0,11.0,2,2,0.0,350000.0,0.0,0.0,0.0,0.0,350000.0,1386,16977,18363,0.05246556438410176,331637.0,0.9475315784812043,175000.0,0.0,20.0,1.0,10.0,4.761903628118184e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,90.5,Low Risk
123043_3_1,78.0,1.0,5.0,1,8,63000.0,0.0,0.0,0.0,0.0,4900.0,67900.0,4132,6665,10797,0.15901091294679018,57103.0,0.8409743597296063,8487.5,0.75,20.0,1.0,10.0,2.4545870709535213e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,96.5,Low Risk
123043_7_1,59.0,2.0,6.0,2,4,31250.0,30000.0,0.0,0.0,0.0,0.0,61250.0,3263,4364,7627,0.12452041599320827,53623.0,0.8754632577427307,15312.5,0.25,120.0,1.0,12.0,0.000163265083993083,0.0,2.0,1,652.0,0.0,12126.0,0.0,0.06,1.0,4.0,0.18,8463.0,690.0528571428571,14.0,3.0,0,2.0,0.0,90.7,Low Risk
123044_10_1,47.0,1.0,5.0,2,4,65000.0,0.0,0.0,0.0,0.0,0.0,65000.0,8605,51270,59875,0.9211396747742342,5125.0,0.0788449408470639,16250.0,0.25,126020.0,1.0,12.0,0.1615638954309033,0.0,2.0,1,678.0,1.0,39535.0,0.0,0.19,4.0,7.0,0.38,12847.0,511.24294117647054,17.0,10.0,0,2.0,0.0,70.5,High Risk
123044_3_1,69.0,2.0,4.0,1,2,45000.0,0.0,0.0,0.0,0.0,0.0,45000.0,4050,13160,17210,0.3824359458678696,27790.0,0.6175418324037244,22500.0,1.0,20.0,1.0,10.0,3.7036968450058424e-05,0.0,2.0,1,705.0,0.0,76277.0,0.0,0.94,2.0,7.0,0.97,17608.0,594.0905263157895,19.0,1.0,0,2.0,0.0,97.7,Low Risk
123045_3_1,82.0,1.0,8.0,2,4,0.0,2000.0,0.0,0.0,0.0,20000.0,22000.0,5784,72425,78209,3.5547929639561837,-56209.0,-2.5548384164356164,5500.0,0.0,20.0,1.0,10.0,7.57572887981485e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,43.2,High Risk
123045_7_1,41.0,1.0,12.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895,28499,35394,5.0,-35394.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,8.2,High Risk
123046_3_1,45.0,1.0,13.0,1,4,35000.0,0.0,0.0,0.0,0.0,0.0,35000.0,2918,16373,19291,0.5511556812662496,15709.0,0.4488157481214822,8750.0,0.5,20.0,1.0,10.0,4.761893424063276e-05,0.0,2.0,1,677.0,0.0,30797.0,1.0,0.39,2.0,8.0,0.59,7105.0,474.97,19.0,7.0,0,2.0,0.0,84.7,Medium Risk
123046_8_1,57.0,1.0,4.0,2,6,0.0,123600.0,0.0,0.0,0.0,0.0,123600.0,5763,17124,22887,0.18516840478636903,100713.0,0.8148235046642017,20600.0,0.0,20.0,1.0,10.0,1.348434905316272e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,88.3,Low Risk
123047_2_1,65.0,2.0,9.0,2,9,0.0,240000.0,0.0,0.0,0.0,0.0,240000.0,6361,30750,37111,0.15462852238115674,202889.0,0.8453673109695377,26666.666666666668,0.0,80022.0,1.0,12.0,0.027785407018955897,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,89.2,Low Risk
123047_7_1,59.0,1.0,11.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316,14594,15910,5.0,-15910.0,-3.0,0.0,0.0,150021.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,3.4,High Risk
123048_1_1,49.0,1.0,11.0,1,4,46000.0,0.0,0.0,0.0,0.0,0.0,46000.0,5825,23754,29579,0.6430077607008543,16421.0,0.35697050064129043,11500.0,0.6666666666666666,1023.0,1.0,12.0,0.0018532575122146519,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,91.0,Low Risk
123048_7_1,46.0,1.0,3.0,1,5,26000.0,80000.0,0.0,0.0,0.0,0.0,106000.0,8203,48840,57043,0.5381364326751634,48957.0,0.4618541334515712,21200.0,0.3333333333333333,55024.0,1.0,14.0,0.04325782762749401,0.0,2.0,1,693.0,0.0,9938.0,0.0,0.05,1.0,8.0,0.31,2802.0,405.7427272727273,22.0,29.0,0,2.0,0.0,85.6,Medium Risk
123049_3_1,72.0,1.0,5.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880,11886,13766,5.0,-13766.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,7.2,High Risk
123049_8_1,52.0,2.0,11.0,1,7,43000.0,30000.0,0.0,0.0,0.0,0.0,73000.0,5168,52081,57249,0.7842221339433706,15751.0,0.21576416761414227,10428.57142857143,0.4,50021.0,1.0,12.0,0.05710153298911759,0.0,2.0,1,574.0,0.0,14857.0,1.0,0.12,1.0,6.0,0.3,13345.0,484.79041666666666,24.0,23.0,2,2.0,0.0,78.0,Medium Risk
123050_1_1,53.0,1.0,11.0,1,5,21000.0,0.0,0.0,329600.0,0.0,0.0,350600.0,3721,17769,21490,0.06129474816101494,329110.0,0.9387023995938403,70120.0,0.6666666666666666,30021.0,1.0,12.0,0.00713562294741801,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,98.5,Low Risk
123050_5_1,56.0,1.0,8.0,1,4,50000.0,25000.0,0.0,0.0,0.0,0.0,75000.0,4772,23834,28606,0.38140824789002814,46394.0,0.6185784189544139,18750.0,0.5,350021.0,1.0,12.0,0.388911790098011,0.0,2.0,1,558.0,0.0,30014.0,1.0,0.27,1.0,3.0,0.23,19003.0,499.699375,16.0,5.0,2,2.0,0.0,94.8,Low Risk
123050_9_1,22.0,2.0,11.0,1,6,0.0,200000.0,0.0,0.0,0.0,0.0,200000.0,3336,28758,32094,0.16046919765401174,167906.0,0.8395258023709882,33333.333333333336,0.0,18021.0,1.0,12.0,0.007508746871355471,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,85.2,Medium Risk
123051_10_1,49.0,1.0,8.0,1,5,46900.0,0.0,0.0,0.0,0.0,0.0,46900.0,6465,39921,46386,0.9890194238928808,514.0,0.010959254600115136,9380.0,1.0,13021.0,1.0,12.0,0.023136064079488133,0.0,2.0,1,685.0,0.0,28006.0,0.0,0.93,0.0,5.0,0.43,6107.0,512.6789473684211,19.0,25.0,0,2.0,0.0,86.2,Low Risk
123051_4_1,47.0,1.0,10.0,1,5,15000.0,240000.0,0.0,0.0,0.0,0.0,255000.0,7605,32828,40433,0.15856016250916663,214567.0,0.8414359159375846,51000.0,0.5,35021.0,1.0,12.0,0.011444767501709967,0.0,2.0,1,671.0,0.0,9876.0,2.0,0.41,0.0,3.0,0.87,3500.0,513.7909523809524,21.0,28.0,0,2.0,0.0,93.0,Low Risk
123052_5_1,58.0,1.0,5.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290,103647,108937,5.0,-108937.0,-3.0,0.0,0.0,596021.0,1.0,14.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,4.9,High Risk
123053_4_1,53.0,1.0,11.0,2,3,25000.0,0.0,0.0,0.0,0.0,0.0,25000.0,4375,29544,33919,1.3567057317707292,-8919.0,-0.35674573017079314,8333.333333333334,0.5,20.0,1.0,10.0,6.666644444518518e-05,0.0,2.0,1,673.0,0.0,9727.0,1.0,0.46,2.0,1.0,0.38,5530.0,589.448125,16.0,8.0,1,2.0,0.0,78.1,Medium Risk
123054_1_1,59.0,1.0,7.0,2,3,0.0,25000.0,0.0,43470.0,0.0,2000.0,70470.0,1510,7277,8787,0.1246895886251082,61683.0,0.875296221140611,23490.0,0.0,20.0,1.0,10.0,2.3650698109481446e-05,0.0,2.0,1,644.0,0.0,45802.0,0.0,0.31,0.0,9.0,0.8,10941.0,531.476,15.0,19.0,0,2.0,0.0,90.1,Low Risk
123054_5_1,40.0,1.0,11.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005,10509,13514,5.0,-13514.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,6.4,High Risk
123054_9_1,55.0,1.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442,5743,7185,5.0,-7185.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,8.0,High Risk
123055_2_1,41.0,2.0,6.0,1,6,15000.0,30000.0,0.0,0.0,0.0,0.0,45000.0,5910,49681,55591,1.235328103819915,-10591.0,-0.23535032554832114,7500.0,0.5,20.0,1.0,10.0,3.7036968450058424e-05,0.0,2.0,1,603.0,0.0,6682.0,0.0,0.59,1.0,7.0,0.08,3307.0,464.8886363636364,22.0,18.0,0,2.0,0.0,81.2,Medium Risk
